#CHROM	POS	chlamy_7A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_8A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_15A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam	chlamy_18A_5mCG_5hmCG_sorted_remap_CC2937_T2T.bam
chromosome_15	1325526	0	49	47	0
chromosome_15	1325527	0	49	47	0
chromosome_15	1325528	0	49	47	0
chromosome_15	1325529	0	49	47	0
chromosome_15	1325530	0	49	47	0
chromosome_15	1325531	0	49	46	0
chromosome_15	1325532	0	49	46	0
chromosome_15	1325533	0	49	46	0
chromosome_15	1325534	0	49	46	0
chromosome_15	1325535	0	49	46	0
chromosome_15	1325536	0	49	46	0
chromosome_15	1325537	0	49	45	0
chromosome_15	1325538	0	49	45	0
chromosome_15	1325539	0	49	45	0
chromosome_15	1325540	0	49	45	0
chromosome_15	1325541	0	49	45	0
chromosome_15	1325542	0	50	45	0
chromosome_15	1325543	0	50	46	0
chromosome_15	1325544	0	50	46	0
chromosome_15	1325545	0	50	46	0
chromosome_15	1325546	0	50	46	0
chromosome_15	1325547	0	50	46	0
chromosome_15	1325548	0	50	46	0
chromosome_15	1325549	0	50	46	0
chromosome_15	1325550	0	49	45	0
chromosome_15	1325551	0	50	46	0
chromosome_15	1325552	0	50	46	0
chromosome_15	1325553	0	50	46	0
chromosome_15	1325554	0	50	47	0
chromosome_15	1325555	0	50	47	0
chromosome_15	1325556	0	50	47	0
chromosome_15	1325557	0	50	47	0
chromosome_15	1325558	0	50	47	0
chromosome_15	1325559	0	50	46	0
chromosome_15	1325560	0	50	47	0
chromosome_15	1325561	0	49	47	0
chromosome_15	1325562	0	50	46	0
chromosome_15	1325563	0	50	46	0
chromosome_15	1325564	0	50	46	0
chromosome_15	1325565	0	50	47	0
chromosome_15	1325566	0	50	47	0
chromosome_15	1325567	0	50	47	0
chromosome_15	1325568	0	50	47	0
chromosome_15	1325569	0	50	47	0
chromosome_15	1325570	0	50	47	0
chromosome_15	1325571	0	49	46	0
chromosome_15	1325572	0	50	47	0
chromosome_15	1325573	0	50	47	0
chromosome_15	1325574	0	50	47	0
chromosome_15	1325575	0	50	47	0
chromosome_15	1325576	0	50	47	0
chromosome_15	1325577	0	50	47	0
chromosome_15	1325578	0	50	47	0
chromosome_15	1325579	0	50	47	0
chromosome_15	1325580	0	50	47	0
chromosome_15	1325581	0	50	47	0
chromosome_15	1325582	0	50	47	0
chromosome_15	1325583	0	50	46	0
chromosome_15	1325584	0	50	45	0
chromosome_15	1325585	0	50	46	0
chromosome_15	1325586	0	50	46	0
chromosome_15	1325587	0	50	46	0
chromosome_15	1325588	0	50	47	0
chromosome_15	1325589	0	50	48	0
chromosome_15	1325590	0	50	48	0
chromosome_15	1325591	0	50	48	0
chromosome_15	1325592	0	48	48	0
chromosome_15	1325593	0	50	48	0
chromosome_15	1325594	0	50	48	0
chromosome_15	1325595	0	50	48	0
chromosome_15	1325596	0	50	48	0
chromosome_15	1325597	0	50	48	0
chromosome_15	1325598	0	50	48	0
chromosome_15	1325599	0	50	48	0
chromosome_15	1325600	0	50	48	0
chromosome_15	1325601	0	50	48	0
chromosome_15	1325602	0	50	48	0
chromosome_15	1325603	0	50	48	0
chromosome_15	1325604	0	50	49	0
chromosome_15	1325605	0	50	49	0
chromosome_15	1325606	0	50	49	0
chromosome_15	1325607	0	50	48	0
chromosome_15	1325608	0	50	48	0
chromosome_15	1325609	0	50	47	0
chromosome_15	1325610	0	50	46	0
chromosome_15	1325611	0	50	48	0
chromosome_15	1325612	0	50	48	0
chromosome_15	1325613	0	50	48	0
chromosome_15	1325614	0	50	48	0
chromosome_15	1325615	0	50	48	0
chromosome_15	1325616	0	50	48	0
chromosome_15	1325617	0	50	47	0
chromosome_15	1325618	0	50	48	0
chromosome_15	1325619	0	51	48	0
chromosome_15	1325620	0	50	47	0
chromosome_15	1325621	0	50	47	0
chromosome_15	1325622	0	51	48	0
chromosome_15	1325623	0	51	48	0
chromosome_15	1325624	0	51	48	0
chromosome_15	1325625	0	51	48	0
chromosome_15	1325626	0	50	48	0
chromosome_15	1325627	0	50	48	0
chromosome_15	1325628	0	51	48	0
chromosome_15	1325629	0	51	48	0
chromosome_15	1325630	0	51	48	0
chromosome_15	1325631	0	52	47	0
chromosome_15	1325632	0	52	48	0
chromosome_15	1325633	0	53	48	0
chromosome_15	1325634	0	53	47	0
chromosome_15	1325635	0	53	47	0
chromosome_15	1325636	0	53	49	0
chromosome_15	1325637	0	53	49	0
chromosome_15	1325638	0	53	49	0
chromosome_15	1325639	0	53	49	0
chromosome_15	1325640	0	53	49	0
chromosome_15	1325641	0	53	49	0
chromosome_15	1325642	0	53	48	0
chromosome_15	1325643	0	53	48	0
chromosome_15	1325644	0	53	49	0
chromosome_15	1325645	0	53	49	0
chromosome_15	1325646	0	53	49	0
chromosome_15	1325647	0	53	49	0
chromosome_15	1325648	0	53	47	0
chromosome_15	1325649	0	53	47	0
chromosome_15	1325650	0	53	48	0
chromosome_15	1325651	0	53	48	0
chromosome_15	1325652	0	53	48	0
chromosome_15	1325653	0	53	48	0
chromosome_15	1325654	0	53	49	0
chromosome_15	1325655	0	53	48	0
chromosome_15	1325656	0	53	48	0
chromosome_15	1325657	0	53	49	0
chromosome_15	1325658	0	53	49	0
chromosome_15	1325659	0	52	49	0
chromosome_15	1325660	0	53	49	0
chromosome_15	1325661	0	53	49	0
chromosome_15	1325662	0	52	49	0
chromosome_15	1325663	0	52	49	0
chromosome_15	1325664	0	52	49	0
chromosome_15	1325665	0	52	49	0
chromosome_15	1325666	0	52	49	0
chromosome_15	1325667	0	52	49	0
chromosome_15	1325668	0	52	49	0
chromosome_15	1325669	0	52	49	0
chromosome_15	1325670	0	52	49	0
chromosome_15	1325671	0	52	49	0
chromosome_15	1325672	0	52	49	0
chromosome_15	1325673	0	52	49	0
chromosome_15	1325674	0	52	49	0
chromosome_15	1325675	0	52	49	0
chromosome_15	1325676	0	52	49	0
chromosome_15	1325677	0	52	49	0
chromosome_15	1325678	0	52	49	0
chromosome_15	1325679	0	52	49	0
chromosome_15	1325680	0	52	49	0
chromosome_15	1325681	0	52	48	0
chromosome_15	1325682	0	52	48	0
chromosome_15	1325683	0	52	48	0
chromosome_15	1325684	0	52	48	0
chromosome_15	1325685	0	52	48	0
chromosome_15	1325686	0	52	48	0
chromosome_15	1325687	0	52	48	0
chromosome_15	1325688	0	52	48	0
chromosome_15	1325689	0	52	48	0
chromosome_15	1325690	0	52	49	0
chromosome_15	1325691	0	52	49	0
chromosome_15	1325692	0	52	49	0
chromosome_15	1325693	0	52	49	0
chromosome_15	1325694	0	52	49	0
chromosome_15	1325695	0	52	49	0
chromosome_15	1325696	0	52	49	0
chromosome_15	1325697	0	52	49	0
chromosome_15	1325698	0	52	49	0
chromosome_15	1325699	0	52	49	0
chromosome_15	1325700	0	49	47	0
chromosome_15	1325701	0	52	49	0
chromosome_15	1325702	0	52	49	0
chromosome_15	1325703	0	50	46	0
chromosome_15	1325704	0	51	49	0
chromosome_15	1325705	0	52	48	0
chromosome_15	1325706	0	52	49	0
chromosome_15	1325707	0	52	49	0
chromosome_15	1325708	0	52	49	0
chromosome_15	1325709	0	52	49	0
chromosome_15	1325710	0	51	49	0
chromosome_15	1325711	0	51	48	0
chromosome_15	1325712	0	51	49	0
chromosome_15	1325713	0	51	49	0
chromosome_15	1325714	0	51	49	0
chromosome_15	1325715	0	51	48	0
chromosome_15	1325716	0	51	49	0
chromosome_15	1325717	0	51	48	0
chromosome_15	1325718	0	51	49	0
chromosome_15	1325719	0	51	49	0
chromosome_15	1325720	0	51	49	0
chromosome_15	1325721	0	51	49	0
chromosome_15	1325722	0	52	49	0
chromosome_15	1325723	0	52	49	0
chromosome_15	1325724	0	52	50	0
chromosome_15	1325725	0	52	50	0
chromosome_15	1325726	0	52	51	0
chromosome_15	1325727	0	52	51	0
chromosome_15	1325728	0	52	50	0
chromosome_15	1325729	0	52	50	0
chromosome_15	1325730	0	52	51	0
chromosome_15	1325731	0	52	51	0
chromosome_15	1325732	0	52	51	0
chromosome_15	1325733	0	52	50	0
chromosome_15	1325734	0	52	51	0
chromosome_15	1325735	0	52	51	0
chromosome_15	1325736	0	52	51	0
chromosome_15	1325737	0	52	51	0
chromosome_15	1325738	0	52	51	0
chromosome_15	1325739	0	52	51	0
chromosome_15	1325740	0	52	51	0
chromosome_15	1325741	0	52	51	0
chromosome_15	1325742	0	52	51	0
chromosome_15	1325743	0	52	51	0
chromosome_15	1325744	0	52	51	0
chromosome_15	1325745	0	52	51	0
chromosome_15	1325746	0	52	51	0
chromosome_15	1325747	0	52	51	0
chromosome_15	1325748	0	52	51	0
chromosome_15	1325749	0	52	50	0
chromosome_15	1325750	0	52	51	0
chromosome_15	1325751	0	52	51	0
chromosome_15	1325752	0	52	50	0
chromosome_15	1325753	0	52	50	0
chromosome_15	1325754	0	52	49	0
chromosome_15	1325755	0	52	50	0
chromosome_15	1325756	0	52	50	0
chromosome_15	1325757	0	52	50	0
chromosome_15	1325758	0	52	50	0
chromosome_15	1325759	0	52	50	0
chromosome_15	1325760	0	52	49	0
chromosome_15	1325761	0	52	50	0
chromosome_15	1325762	0	52	50	0
chromosome_15	1325763	0	52	49	0
chromosome_15	1325764	0	52	50	0
chromosome_15	1325765	0	51	47	0
chromosome_15	1325766	0	52	49	0
chromosome_15	1325767	0	52	49	0
chromosome_15	1325768	0	51	49	0
chromosome_15	1325769	0	52	50	0
chromosome_15	1325770	0	51	48	0
chromosome_15	1325771	0	51	48	0
chromosome_15	1325772	0	51	48	0
chromosome_15	1325773	0	52	50	0
chromosome_15	1325774	0	52	50	0
chromosome_15	1325775	0	51	48	0
chromosome_15	1325776	0	52	49	0
chromosome_15	1325777	0	52	49	0
chromosome_15	1325778	0	52	49	0
chromosome_15	1325779	0	51	49	0
chromosome_15	1325780	0	52	49	0
chromosome_15	1325781	0	52	49	0
chromosome_15	1325782	0	52	49	0
chromosome_15	1325783	0	51	49	0
chromosome_15	1325784	0	52	49	0
chromosome_15	1325785	0	52	49	0
chromosome_15	1325786	0	51	48	0
chromosome_15	1325787	0	52	48	0
chromosome_15	1325788	0	52	48	0
chromosome_15	1325789	0	50	48	0
chromosome_15	1325790	0	51	47	0
chromosome_15	1325791	0	52	47	0
chromosome_15	1325792	0	53	47	0
chromosome_15	1325793	0	54	47	0
chromosome_15	1325794	0	54	47	0
chromosome_15	1325795	0	54	47	0
chromosome_15	1325796	0	54	47	0
chromosome_15	1325797	0	54	47	0
chromosome_15	1325798	0	54	47	0
chromosome_15	1325799	0	54	47	0
chromosome_15	1325800	0	52	46	0
chromosome_15	1325801	0	54	47	0
chromosome_15	1325802	0	54	47	0
chromosome_15	1325803	0	54	47	0
chromosome_15	1325804	0	54	47	0
chromosome_15	1325805	0	54	47	0
chromosome_15	1325806	0	54	47	0
chromosome_15	1325807	0	54	47	0
chromosome_15	1325808	0	54	47	0
chromosome_15	1325809	0	54	47	0
chromosome_15	1325810	0	54	47	0
chromosome_15	1325811	0	54	46	0
chromosome_15	1325812	0	54	46	0
chromosome_15	1325813	0	54	46	0
chromosome_15	1325814	0	54	46	0
chromosome_15	1325815	0	54	45	0
chromosome_15	1325816	0	54	46	0
chromosome_15	1325817	0	54	46	0
chromosome_15	1325818	0	54	44	0
chromosome_15	1325819	0	52	44	0
chromosome_15	1325820	0	53	45	0
chromosome_15	1325821	0	54	45	0
chromosome_15	1325822	0	55	45	0
chromosome_15	1325823	0	55	44	0
chromosome_15	1325824	0	55	45	0
chromosome_15	1325825	0	53	45	0
chromosome_15	1325826	0	55	45	0
chromosome_15	1325827	0	55	45	0
chromosome_15	1325828	0	55	44	0
chromosome_15	1325829	0	55	45	0
chromosome_15	1325830	0	54	45	0
chromosome_15	1325831	0	54	45	0
chromosome_15	1325832	0	54	45	0
chromosome_15	1325833	0	54	45	0
chromosome_15	1325834	0	54	43	0
chromosome_15	1325835	0	54	44	0
chromosome_15	1325836	0	54	45	0
chromosome_15	1325837	0	54	45	0
chromosome_15	1325838	0	54	45	0
chromosome_15	1325839	0	53	43	0
chromosome_15	1325840	0	55	44	0
chromosome_15	1325841	0	55	44	0
chromosome_15	1325842	0	54	45	0
chromosome_15	1325843	0	54	45	0
chromosome_15	1325844	0	54	45	0
chromosome_15	1325845	0	54	45	0
chromosome_15	1325846	0	54	45	0
chromosome_15	1325847	0	54	45	0
chromosome_15	1325848	0	54	45	0
chromosome_15	1325849	0	54	45	0
chromosome_15	1325850	0	54	45	0
chromosome_15	1325851	0	54	45	0
chromosome_15	1325852	0	54	43	0
chromosome_15	1325853	0	54	43	0
chromosome_15	1325854	0	54	45	0
chromosome_15	1325855	0	54	45	0
chromosome_15	1325856	0	55	45	0
chromosome_15	1325857	0	55	45	0
chromosome_15	1325858	0	55	45	0
chromosome_15	1325859	0	55	45	0
chromosome_15	1325860	0	55	45	0
chromosome_15	1325861	0	55	45	0
chromosome_15	1325862	0	55	45	0
chromosome_15	1325863	0	55	45	0
chromosome_15	1325864	0	55	45	0
chromosome_15	1325865	0	55	45	0
chromosome_15	1325866	0	54	45	0
chromosome_15	1325867	0	55	45	0
chromosome_15	1325868	0	55	45	0
chromosome_15	1325869	0	55	45	0
chromosome_15	1325870	0	55	45	0
chromosome_15	1325871	0	55	45	0
chromosome_15	1325872	0	55	45	0
chromosome_15	1325873	0	54	45	0
chromosome_15	1325874	0	55	45	0
chromosome_15	1325875	0	55	45	0
chromosome_15	1325876	0	55	45	0
chromosome_15	1325877	0	56	45	0
chromosome_15	1325878	0	56	45	0
chromosome_15	1325879	0	56	45	0
chromosome_15	1325880	0	56	45	0
chromosome_15	1325881	0	56	45	0
chromosome_15	1325882	0	56	45	0
chromosome_15	1325883	0	56	44	0
chromosome_15	1325884	0	56	45	0
chromosome_15	1325885	0	56	45	0
chromosome_15	1325886	0	56	45	0
chromosome_15	1325887	0	56	45	0
chromosome_15	1325888	0	56	45	0
chromosome_15	1325889	0	56	44	0
chromosome_15	1325890	0	56	45	0
chromosome_15	1325891	0	56	45	0
chromosome_15	1325892	0	56	45	0
chromosome_15	1325893	0	56	45	0
chromosome_15	1325894	0	56	44	0
chromosome_15	1325895	0	56	44	0
chromosome_15	1325896	0	56	44	0
chromosome_15	1325897	0	56	44	0
chromosome_15	1325898	0	56	44	0
chromosome_15	1325899	0	56	44	0
chromosome_15	1325900	0	56	44	0
chromosome_15	1325901	0	56	44	0
chromosome_15	1325902	0	56	44	0
chromosome_15	1325903	0	56	43	0
chromosome_15	1325904	0	56	43	0
chromosome_15	1325905	0	56	43	0
chromosome_15	1325906	0	56	43	0
chromosome_15	1325907	0	55	43	0
chromosome_15	1325908	0	55	43	0
chromosome_15	1325909	0	55	43	0
chromosome_15	1325910	0	55	43	0
chromosome_15	1325911	0	55	43	0
chromosome_15	1325912	0	55	43	0
chromosome_15	1325913	0	55	43	0
chromosome_15	1325914	0	55	43	0
chromosome_15	1325915	0	55	43	0
chromosome_15	1325916	0	55	43	0
chromosome_15	1325917	0	55	43	0
chromosome_15	1325918	0	55	42	0
chromosome_15	1325919	0	55	44	0
chromosome_15	1325920	0	55	44	0
chromosome_15	1325921	0	55	43	0
chromosome_15	1325922	0	55	43	0
chromosome_15	1325923	0	55	44	0
chromosome_15	1325924	0	55	44	0
chromosome_15	1325925	0	55	43	0
chromosome_15	1325926	0	55	44	0
chromosome_15	1325927	0	55	44	0
chromosome_15	1325928	0	55	44	0
chromosome_15	1325929	0	55	44	0
chromosome_15	1325930	0	55	43	0
chromosome_15	1325931	0	55	44	0
chromosome_15	1325932	0	54	43	0
chromosome_15	1325933	0	55	43	0
chromosome_15	1325934	0	55	44	0
chromosome_15	1325935	0	55	44	0
chromosome_15	1325936	0	55	43	0
chromosome_15	1325937	0	55	44	0
chromosome_15	1325938	0	55	44	0
chromosome_15	1325939	0	55	44	0
chromosome_15	1325940	0	55	43	0
chromosome_15	1325941	0	55	44	0
chromosome_15	1325942	0	54	44	0
chromosome_15	1325943	0	54	44	0
chromosome_15	1325944	0	55	44	0
chromosome_15	1325945	0	55	44	0
chromosome_15	1325946	0	55	43	0
chromosome_15	1325947	0	55	43	0
chromosome_15	1325948	0	54	44	0
chromosome_15	1325949	0	54	44	0
chromosome_15	1325950	0	54	44	0
chromosome_15	1325951	0	55	44	0
chromosome_15	1325952	0	54	43	0
chromosome_15	1325953	0	55	44	0
chromosome_15	1325954	0	55	43	0
chromosome_15	1325955	0	55	44	0
chromosome_15	1325956	0	55	44	0
chromosome_15	1325957	0	55	46	0
chromosome_15	1325958	0	55	46	0
chromosome_15	1325959	0	55	46	0
chromosome_15	1325960	0	55	44	0
chromosome_15	1325961	0	55	45	0
chromosome_15	1325962	0	54	45	0
chromosome_15	1325963	0	55	45	0
chromosome_15	1325964	0	55	46	0
chromosome_15	1325965	0	55	47	0
chromosome_15	1325966	0	55	47	0
chromosome_15	1325967	0	55	47	0
chromosome_15	1325968	0	55	47	0
chromosome_15	1325969	0	55	47	0
chromosome_15	1325970	0	55	47	0
chromosome_15	1325971	0	55	47	0
chromosome_15	1325972	0	55	47	0
chromosome_15	1325973	0	55	47	0
chromosome_15	1325974	0	55	47	0
chromosome_15	1325975	0	55	47	0
chromosome_15	1325976	0	55	47	0
chromosome_15	1325977	0	55	47	0
chromosome_15	1325978	0	55	47	0
chromosome_15	1325979	0	55	46	0
chromosome_15	1325980	0	55	46	0
chromosome_15	1325981	0	55	44	0
chromosome_15	1325982	0	55	46	0
chromosome_15	1325983	0	54	46	0
chromosome_15	1325984	0	54	47	0
chromosome_15	1325985	0	55	47	0
chromosome_15	1325986	0	55	47	0
chromosome_15	1325987	0	56	47	0
chromosome_15	1325988	0	56	47	0
chromosome_15	1325989	0	56	47	0
chromosome_15	1325990	0	56	47	0
chromosome_15	1325991	0	56	47	0
chromosome_15	1325992	0	56	46	0
chromosome_15	1325993	0	56	47	0
chromosome_15	1325994	0	56	47	0
chromosome_15	1325995	0	56	47	0
chromosome_15	1325996	0	56	47	0
chromosome_15	1325997	0	56	47	0
chromosome_15	1325998	0	56	47	0
chromosome_15	1325999	0	56	47	0
chromosome_15	1326000	0	56	47	0
chromosome_15	1326001	0	54	46	0
chromosome_15	1326002	0	56	47	0
chromosome_15	1326003	0	56	47	0
chromosome_15	1326004	0	56	47	0
chromosome_15	1326005	0	55	46	0
chromosome_15	1326006	0	55	47	0
chromosome_15	1326007	0	55	47	0
chromosome_15	1326008	0	55	47	0
chromosome_15	1326009	0	56	47	0
chromosome_15	1326010	0	55	47	0
chromosome_15	1326011	0	55	47	0
chromosome_15	1326012	0	55	46	0
chromosome_15	1326013	0	55	47	0
chromosome_15	1326014	0	56	47	0
chromosome_15	1326015	0	56	47	0
chromosome_15	1326016	0	57	46	0
chromosome_15	1326017	0	57	46	0
chromosome_15	1326018	0	57	46	0
chromosome_15	1326019	0	57	46	0
chromosome_15	1326020	0	57	46	0
chromosome_15	1326021	0	57	46	0
chromosome_15	1326022	0	57	45	0
chromosome_15	1326023	0	57	46	0
chromosome_15	1326024	0	57	46	0
chromosome_15	1326025	0	57	46	0
chromosome_15	1326026	0	57	46	0
chromosome_15	1326027	0	57	46	0
chromosome_15	1326028	0	57	46	0
chromosome_15	1326029	0	57	46	0
chromosome_15	1326030	0	57	46	0
chromosome_15	1326031	0	57	46	0
chromosome_15	1326032	0	57	46	0
chromosome_15	1326033	0	57	46	0
chromosome_15	1326034	0	57	46	0
chromosome_15	1326035	0	57	46	0
chromosome_15	1326036	0	57	46	0
chromosome_15	1326037	0	57	46	0
chromosome_15	1326038	0	57	46	0
chromosome_15	1326039	0	57	46	0
chromosome_15	1326040	0	56	46	0
chromosome_15	1326041	0	57	46	0
chromosome_15	1326042	0	57	46	0
chromosome_15	1326043	0	57	46	0
chromosome_15	1326044	0	56	46	0
chromosome_15	1326045	0	57	46	0
chromosome_15	1326046	0	57	46	0
chromosome_15	1326047	0	57	46	0
chromosome_15	1326048	0	57	46	0
chromosome_15	1326049	0	57	45	0
chromosome_15	1326050	0	57	46	0
chromosome_15	1326051	0	57	46	0
chromosome_15	1326052	0	57	46	0
chromosome_15	1326053	0	57	45	0
chromosome_15	1326054	0	57	46	0
chromosome_15	1326055	0	57	46	0
chromosome_15	1326056	0	56	46	0
chromosome_15	1326057	0	56	46	0
chromosome_15	1326058	0	56	46	0
chromosome_15	1326059	0	56	46	0
chromosome_15	1326060	0	56	46	0
chromosome_15	1326061	0	56	45	0
chromosome_15	1326062	0	56	45	0
chromosome_15	1326063	0	56	46	0
chromosome_15	1326064	0	56	46	0
chromosome_15	1326065	0	56	46	0
chromosome_15	1326066	0	56	45	0
chromosome_15	1326067	0	56	46	0
chromosome_15	1326068	0	56	46	0
chromosome_15	1326069	0	54	46	0
chromosome_15	1326070	0	54	46	0
chromosome_15	1326071	0	54	46	0
chromosome_15	1326072	0	54	46	0
chromosome_15	1326073	0	54	46	0
chromosome_15	1326074	0	54	46	0
chromosome_15	1326075	0	54	46	0
chromosome_15	1326076	0	54	46	0
chromosome_15	1326077	0	54	46	0
chromosome_15	1326078	0	54	46	0
chromosome_15	1326079	0	54	46	0
chromosome_15	1326080	0	54	46	0
chromosome_15	1326081	0	54	46	0
chromosome_15	1326082	0	54	46	0
chromosome_15	1326083	0	54	46	0
chromosome_15	1326084	0	54	46	0
chromosome_15	1326085	0	53	46	0
chromosome_15	1326086	0	53	46	0
chromosome_15	1326087	0	53	46	0
chromosome_15	1326088	0	53	46	0
chromosome_15	1326089	0	53	46	0
chromosome_15	1326090	0	53	46	0
chromosome_15	1326091	0	53	45	0
chromosome_15	1326092	0	53	44	0
chromosome_15	1326093	0	53	46	0
chromosome_15	1326094	0	53	46	0
chromosome_15	1326095	0	53	47	0
chromosome_15	1326096	0	54	47	0
chromosome_15	1326097	0	54	47	0
chromosome_15	1326098	0	54	47	0
chromosome_15	1326099	0	54	47	0
chromosome_15	1326100	0	54	47	0
chromosome_15	1326101	0	54	47	0
chromosome_15	1326102	0	54	46	0
chromosome_15	1326103	0	54	48	0
chromosome_15	1326104	0	54	48	0
chromosome_15	1326105	0	54	48	0
chromosome_15	1326106	0	54	48	0
chromosome_15	1326107	0	54	48	0
chromosome_15	1326108	0	54	48	0
chromosome_15	1326109	0	54	48	0
chromosome_15	1326110	0	54	48	0
chromosome_15	1326111	0	54	48	0
chromosome_15	1326112	0	54	47	0
chromosome_15	1326113	0	54	48	0
chromosome_15	1326114	0	54	48	0
chromosome_15	1326115	0	54	48	0
chromosome_15	1326116	0	54	48	0
chromosome_15	1326117	0	54	48	0
chromosome_15	1326118	0	54	48	0
chromosome_15	1326119	0	54	48	0
chromosome_15	1326120	0	54	48	0
chromosome_15	1326121	0	54	46	0
chromosome_15	1326122	0	54	48	0
chromosome_15	1326123	0	54	48	0
chromosome_15	1326124	0	54	48	0
chromosome_15	1326125	0	54	48	0
chromosome_15	1326126	0	54	48	0
chromosome_15	1326127	0	53	48	0
chromosome_15	1326128	0	54	48	0
chromosome_15	1326129	0	54	48	0
chromosome_15	1326130	0	53	48	0
chromosome_15	1326131	0	54	48	0
chromosome_15	1326132	0	53	48	0
chromosome_15	1326133	0	54	48	0
chromosome_15	1326134	0	54	48	0
chromosome_15	1326135	0	54	47	0
chromosome_15	1326136	0	54	47	0
chromosome_15	1326137	0	53	48	0
chromosome_15	1326138	0	53	48	0
chromosome_15	1326139	0	53	48	0
chromosome_15	1326140	0	53	48	0
chromosome_15	1326141	0	53	48	0
chromosome_15	1326142	0	53	48	0
chromosome_15	1326143	0	53	47	0
chromosome_15	1326144	0	53	47	0
chromosome_15	1326145	0	53	48	0
chromosome_15	1326146	0	53	48	0
chromosome_15	1326147	0	53	47	0
chromosome_15	1326148	0	53	48	0
chromosome_15	1326149	0	53	48	0
chromosome_15	1326150	0	53	48	0
chromosome_15	1326151	0	50	47	0
chromosome_15	1326152	0	50	44	0
chromosome_15	1326153	0	53	48	0
chromosome_15	1326154	0	52	47	0
chromosome_15	1326155	0	49	45	0
chromosome_15	1326156	0	53	48	0
chromosome_15	1326157	0	53	48	0
chromosome_15	1326158	0	53	48	0
chromosome_15	1326159	0	53	47	0
chromosome_15	1326160	0	53	48	0
chromosome_15	1326161	0	53	48	0
chromosome_15	1326162	0	53	48	0
chromosome_15	1326163	0	53	49	0
chromosome_15	1326164	0	54	49	0
chromosome_15	1326165	0	54	49	0
chromosome_15	1326166	0	54	49	0
chromosome_15	1326167	0	54	49	0
chromosome_15	1326168	0	54	49	0
chromosome_15	1326169	0	53	49	0
chromosome_15	1326170	0	54	49	0
chromosome_15	1326171	0	54	49	0
chromosome_15	1326172	0	54	49	0
chromosome_15	1326173	0	54	49	0
chromosome_15	1326174	0	53	49	0
chromosome_15	1326175	0	54	49	0
chromosome_15	1326176	0	54	49	0
chromosome_15	1326177	0	53	48	0
chromosome_15	1326178	0	53	49	0
chromosome_15	1326179	0	52	48	0
chromosome_15	1326180	0	53	49	0
chromosome_15	1326181	0	53	49	0
chromosome_15	1326182	0	54	49	0
chromosome_15	1326183	0	53	49	0
chromosome_15	1326184	0	54	49	0
chromosome_15	1326185	0	54	49	0
chromosome_15	1326186	0	53	49	0
chromosome_15	1326187	0	54	48	0
chromosome_15	1326188	0	54	49	0
chromosome_15	1326189	0	54	49	0
chromosome_15	1326190	0	54	49	0
chromosome_15	1326191	0	54	49	0
chromosome_15	1326192	0	54	48	0
chromosome_15	1326193	0	54	49	0
chromosome_15	1326194	0	54	49	0
chromosome_15	1326195	0	54	49	0
chromosome_15	1326196	0	54	49	0
chromosome_15	1326197	0	54	49	0
chromosome_15	1326198	0	54	49	0
chromosome_15	1326199	0	54	49	0
chromosome_15	1326200	0	53	49	0
chromosome_15	1326201	0	54	49	0
chromosome_15	1326202	0	54	49	0
chromosome_15	1326203	0	54	49	0
chromosome_15	1326204	0	54	49	0
chromosome_15	1326205	0	54	49	0
chromosome_15	1326206	0	54	49	0
chromosome_15	1326207	0	54	49	0
chromosome_15	1326208	0	54	49	0
chromosome_15	1326209	0	54	49	0
chromosome_15	1326210	0	54	48	0
chromosome_15	1326211	0	54	49	0
chromosome_15	1326212	0	54	49	0
chromosome_15	1326213	0	54	48	0
chromosome_15	1326214	0	54	49	0
chromosome_15	1326215	0	54	49	0
chromosome_15	1326216	0	54	49	0
chromosome_15	1326217	0	54	49	0
chromosome_15	1326218	0	54	49	0
chromosome_15	1326219	0	54	49	0
chromosome_15	1326220	0	54	49	0
chromosome_15	1326221	0	54	49	0
chromosome_15	1326222	0	54	49	0
chromosome_15	1326223	0	54	48	0
chromosome_15	1326224	0	54	48	0
chromosome_15	1326225	0	54	48	0
chromosome_15	1326226	0	54	49	0
chromosome_15	1326227	0	54	48	0
chromosome_15	1326228	0	54	48	0
chromosome_15	1326229	0	54	49	0
chromosome_15	1326230	0	54	48	0
chromosome_15	1326231	0	54	48	0
chromosome_15	1326232	0	54	48	0
chromosome_15	1326233	0	54	48	0
chromosome_15	1326234	0	54	48	0
chromosome_15	1326235	0	54	47	0
chromosome_15	1326236	0	53	48	0
chromosome_15	1326237	0	53	48	0
chromosome_15	1326238	0	53	48	0
chromosome_15	1326239	0	55	48	0
chromosome_15	1326240	0	55	48	0
chromosome_15	1326241	0	54	47	0
chromosome_15	1326242	0	54	48	0
chromosome_15	1326243	0	55	47	0
chromosome_15	1326244	0	55	49	0
chromosome_15	1326245	0	55	50	0
chromosome_15	1326246	0	55	49	0
chromosome_15	1326247	0	55	48	0
chromosome_15	1326248	0	55	50	0
chromosome_15	1326249	0	55	49	0
chromosome_15	1326250	0	55	50	0
chromosome_15	1326251	0	55	50	0
chromosome_15	1326252	0	55	50	0
chromosome_15	1326253	0	55	50	0
